H1,H2,H3,H4,H5,H6,H7,H8,S1,S2,S3,S4,S5,S6,S7,S8,V1,V2,V3,V4,V5,V6,V7,V8,LabelName
13,910,1677,13528,231,147,0,0,483,3831,7089,225,415,1522,1764,1177,133,3541,678,777,105,325,1339,9608,Ferramentas
2522,1572,2692,4397,221,687,0,0,248,1325,2044,2092,1864,531,526,3461,863,2382,663,102,367,2177,3686,1851,Chrome
0,0,4432,10541,27,0,0,0,2013,4309,4233,723,580,1005,1164,973,0,1335,949,1014,513,476,761,9952,Radio
791,440,7548,6278,37,34,0,0,96,435,2048,1056,850,802,1520,8321,2280,1276,332,88,45,402,2654,8051,S_Health
0,0,11108,1432,0,0,0,0,0,0,261,699,706,1398,695,8781,56,1720,1702,78,77,775,7363,769,Calculadora
0,5431,1141,6875,0,0,0,0,1,992,4928,329,536,853,802,5006,459,1712,573,377,177,250,2106,7793,Galeria
4564,4033,5283,2742,7,11,0,0,799,5004,8493,1267,505,267,105,200,940,1211,3275,218,110,338,6818,3730,Mensagem
1869,0,2153,3906,750,4986,0,0,567,3045,1315,4421,3538,620,135,23,16,1430,2933,233,77,507,4421,4047,Galaxy_Store
0,0,817,12404,0,0,0,0,0,325,553,870,652,458,580,9783,1,742,1524,640,182,79,438,9615,Musica
0,0,1122,11413,0,0,0,0,0,105,1455,533,1400,3796,2872,2374,157,1798,1086,465,163,155,707,8004,Internet
13,0,2352,10394,6,0,0,0,55,62,447,409,345,531,810,10106,93,1650,1068,267,75,186,616,8810,S_Voice
8860,37,1372,2470,83,170,0,0,616,856,2545,4966,2617,611,283,498,1561,1645,226,63,237,1537,6174,1549,Contactos
0,0,6527,9455,0,0,0,0,184,176,4384,3973,1059,1254,816,4136,3,1616,2074,324,117,125,783,10940,Gestor_Inteligente
0,0,1749,12177,354,0,0,0,0,702,3772,2651,603,1459,1854,3239,491,3327,633,167,106,808,2008,6740,Camara
0,0,813,11837,0,0,0,0,0,35,1346,239,1895,4380,3274,1481,5,1251,2375,610,153,113,672,7471,Internet
0,0,9616,1405,0,0,0,0,0,0,141,1004,501,515,634,8226,403,1161,805,351,151,2616,4752,782,Telefone
8063,21,1241,2778,93,206,0,0,564,870,3358,4913,1395,828,260,214,992,1671,481,231,216,1556,5765,1490,Contactos
0,5337,1221,7599,0,0,0,0,0,898,4692,398,716,1303,1310,4840,217,2955,665,324,156,242,2150,7448,Galeria
4806,3833,4172,2158,15,20,0,0,914,4122,7148,831,982,608,137,262,1111,2364,622,81,80,339,6825,3582,Mensagem
0,0,1595,10724,331,0,0,0,0,272,3367,2894,1162,1044,1397,2514,85,1832,1411,224,94,674,1876,6454,Camara
0,0,769,12311,0,0,0,0,0,264,425,508,539,339,838,10167,20,1580,1104,523,193,77,400,9183,Musica
0,0,376,3789,10265,0,0,0,186,849,280,889,3467,4165,3168,1426,782,1353,1405,340,116,60,610,9764,Video
0,1,9079,2672,0,0,0,0,0,0,50,242,246,713,1860,8641,258,3036,210,40,71,1030,6496,611,Calculadora
0,0,1536,10341,0,0,0,0,0,0,379,916,1012,409,571,8590,0,110,1563,1170,167,184,550,8133,S_Voice
1732,1687,2505,4175,313,808,0,0,214,1328,1491,1861,1095,782,753,3696,178,2072,1251,121,331,2158,3434,1675,Chrome
121,323,7286,7226,865,39,0,0,1141,1051,1678,1940,1508,1090,1256,6196,9,894,2260,715,983,245,2119,8635,S_Health
0,0,1227,10421,0,0,0,0,0,0,313,1367,215,388,1128,8237,125,1281,1360,497,137,157,449,7642,Definicoes
0,0,3914,10966,0,0,0,0,0,1166,8095,1629,947,1006,858,1179,0,1820,2344,923,98,288,832,8575,Radio
156,0,928,9468,663,1772,0,0,297,884,3529,4079,567,841,1236,1554,52,2774,1031,144,364,1131,857,6634,Email
1,813,3562,11672,78,118,0,0,529,4091,7442,2811,859,279,146,87,0,67,2392,3102,108,317,1141,9117,Ferramentas
0,0,2291,9574,0,0,0,0,0,2,701,7170,1456,997,455,1084,0,2584,822,201,187,141,177,7753,Relogio
0,0,4990,8104,16,0,0,0,0,239,4142,4334,907,1385,887,1216,0,2130,1505,389,500,185,124,8277,S_Planner
1822,0,2819,3885,785,4378,0,0,511,1920,4158,5288,1370,344,52,46,4,1623,3644,244,90,582,4821,2681,Galaxy_Store
0,0,6011,8614,0,0,0,0,0,26,3476,5270,1038,832,502,3481,0,537,2596,755,102,95,708,9832,Gestor_Inteligente
0,0,10598,1814,0,0,0,0,0,86,628,679,1139,605,630,8645,35,1206,1744,554,82,796,7245,750,Calculadora
2850,980,2603,5030,294,897,0,0,333,1805,1739,2460,1352,647,862,3456,464,2231,1751,102,306,2206,3744,1850,Chrome
0,0,1801,10519,0,0,0,0,14,175,464,560,460,312,694,9641,10,1077,1149,396,128,199,607,8754,S_Voice
4904,3544,3740,2278,22,20,0,0,1089,4247,6889,901,647,367,112,256,937,1576,912,84,90,344,6975,3590,Mensagem
5,5503,1146,7745,0,0,0,0,3,1326,4520,393,819,1219,1181,4938,225,3038,581,279,169,258,2189,7660,Galeria
8342,4,1137,1366,84,191,0,0,522,808,2307,5139,1710,240,129,269,545,802,265,111,161,854,6828,1558,Contactos
0,21,10218,1206,0,0,0,0,0,41,393,925,227,338,707,8814,709,925,880,222,145,2149,5608,807,Telefone
0,0,5957,11179,0,0,0,0,504,210,6095,3488,1082,1013,707,4037,0,1236,3271,294,117,115,760,11343,Gestor_Inteligente
0,0,827,11829,0,0,0,0,0,403,578,207,160,296,967,10045,0,853,851,597,182,82,470,9621,Musica
0,0,76,3529,11020,0,0,0,214,903,237,432,2226,5814,3305,1494,973,1457,670,390,136,83,664,10252,Video
784,396,7514,7062,58,62,0,0,124,871,1908,1103,866,1341,1941,7722,1310,2848,362,126,48,373,2774,8035,S_Health
0,0,1429,10264,407,0,0,0,1,1432,3776,2151,667,1009,1227,1837,4,1352,872,275,111,641,2040,6805,Camara
150,0,1489,9389,717,2049,0,0,392,2295,5874,1769,776,855,931,902,2,1499,1563,904,175,1073,1264,7314,Email
0,0,1467,10503,0,0,0,0,0,31,1666,176,90,205,1296,8506,19,1753,544,396,172,187,465,8434,Definicoes
0,0,1110,10005,0,0,0,0,0,454,1205,222,1824,3360,2804,1246,71,1078,1010,421,117,114,714,7590,Internet
48,882,1228,13955,243,154,0,0,566,4621,6465,369,884,1672,1141,792,0,3283,1317,421,91,342,1348,9708,Ferramentas
1787,0,2015,3220,905,5053,0,0,460,2730,1566,3159,3827,977,194,67,9,1010,2516,369,67,478,3998,4533,Galaxy_Store
0,0,2987,12486,271,0,0,0,405,7397,3609,1607,594,808,681,643,0,749,2130,1166,691,410,843,9755,Radio
0,0,1634,11158,0,0,0,0,0,230,6368,2773,274,588,1139,1420,278,2115,790,355,165,159,151,8779,Relogio
0,0,7047,8078,0,0,0,0,18,4030,7947,1709,616,248,199,358,0,199,2123,2673,361,379,103,9287,S_Planner
0,0,867,11559,0,0,0,0,349,351,177,82,32,164,398,10873,1083,676,344,180,116,84,388,9555,Musica
0,0,1914,11517,0,0,0,0,172,1551,177,93,56,69,765,10548,3015,651,286,306,199,177,480,8317,Definicoes
0,261,9847,1773,0,0,0,0,0,134,223,384,773,564,602,9201,2562,327,87,62,78,604,6962,1199,Calculadora
2384,0,1262,3378,1068,5832,0,0,2876,201,722,1271,5110,1482,981,1281,3181,767,506,283,128,146,734,8179,Galaxy_Store
0,0,8541,7449,0,0,0,0,771,6997,652,609,827,654,457,5023,2050,1468,317,154,98,149,844,10910,Gestor_Inteligente
0,2,6526,8115,973,0,0,0,8670,1949,323,835,1493,1152,600,594,1291,2780,347,144,112,316,662,9964,Radio
0,0,4436,8329,0,0,0,0,140,323,479,266,185,272,867,10233,1740,964,320,144,95,199,584,8719,S_Voice
0,0,204,2192,12124,0,0,0,1076,77,61,145,1782,4531,4262,2586,1892,722,324,214,174,170,580,10444,Video
737,0,4104,5460,849,1726,0,0,2797,4815,423,847,1717,660,751,866,1866,891,194,112,49,387,1386,7991,Email
1354,103,8322,5746,52,44,0,0,815,1049,1421,1635,958,674,879,8190,3176,709,217,95,66,158,1335,9865,S_Health
4824,100,2640,4547,368,629,0,0,297,478,2142,808,2275,1418,956,4734,4099,532,210,123,269,2050,643,5182,Chrome
0,0,8254,5308,63,0,0,0,4145,5012,634,1317,819,570,540,588,1259,1878,217,153,212,419,188,9299,S_Planner
0,0,6511,6748,51,0,0,0,79,8365,464,474,663,607,943,1715,2948,672,209,159,200,172,226,8724,Relogio
1038,173,4083,10249,1230,255,0,0,6983,3874,602,872,859,1444,1285,1109,3970,1051,209,88,67,215,454,10974,Ferramentas
0,354,10430,2554,0,0,0,0,0,435,348,360,339,428,866,10562,3932,408,85,81,167,1417,5708,1540,Telefone
9217,2,1023,3339,365,670,0,0,1070,1019,761,1888,5651,1672,831,1724,3897,710,241,186,105,216,3951,5310,Contactos
1643,4463,712,7213,2,3,0,0,185,1006,5009,309,190,254,769,6314,2484,552,300,216,179,187,556,9562,Galeria
9943,355,1921,3008,97,174,0,0,3918,824,2843,5341,770,379,201,1222,3176,607,185,107,151,235,565,10472,Mensagem
0,0,1079,11323,0,0,0,0,189,1539,261,428,4032,2804,1001,2148,2039,761,396,296,201,90,722,7897,Internet
0,0,1708,9905,707,0,0,0,1637,3136,2569,309,512,565,819,2773,1484,777,244,127,122,517,1689,7360,Camara
9536,9,191,2819,521,832,0,0,1724,565,1049,1881,4334,2620,347,1388,3036,753,310,174,95,117,674,8749,Contactos
0,0,1277,11035,0,0,0,0,1501,417,155,85,95,115,949,8995,1672,683,310,345,160,162,523,8457,Definicoes
0,0,729,11814,0,0,0,0,560,291,139,41,45,100,632,10735,825,606,395,273,176,89,420,9759,Musica
0,359,10421,2324,0,0,0,0,418,279,142,109,714,893,1100,9449,3807,223,101,110,132,557,5244,2930,Telefone
0,364,10060,1780,0,0,0,0,54,227,330,410,365,350,852,9616,2602,462,99,61,63,393,3769,4755,Calculadora
0,0,7002,5654,0,0,0,0,325,501,386,199,322,272,756,9895,1341,1193,280,159,55,233,574,8821,S_Voice
0,0,801,11054,1364,5,0,0,4326,2864,628,939,977,904,958,1628,1741,1324,252,176,112,338,1433,7848,Camara
0,0,344,11416,0,0,0,0,1683,352,341,3662,3032,1223,498,969,1095,981,441,272,168,97,827,7879,Internet
0,0,987,13244,1637,7,0,0,10087,887,2305,1351,629,349,143,124,926,3739,254,164,71,239,310,10172,Radio
1111,467,2125,11597,1572,288,0,0,10520,951,1129,1033,1438,992,619,478,3896,910,246,235,118,171,332,11252,Ferramentas
0,0,6206,7259,160,0,0,0,7570,1447,829,674,623,846,941,695,2576,1082,244,162,186,262,246,8867,Relogio
0,0,4170,8852,778,0,0,0,8841,1349,1902,783,388,277,147,113,437,2615,277,213,106,446,197,9509,S_Planner
0,0,9125,7499,17,0,0,0,5363,3029,550,668,961,961,621,4488,2510,1430,358,202,114,170,790,11067,Gestor_Inteligente
0,0,0,3320,12924,0,0,0,1110,85,64,1009,4740,5173,1466,2597,3478,836,350,242,199,155,734,10250,Video
2546,0,12,4070,1210,6498,0,0,3021,448,957,1619,4510,1308,1124,1349,3023,1034,561,394,165,159,714,8286,Galaxy_Store
1084,145,8272,4830,30,38,0,0,2072,1331,1462,1368,502,852,834,5978,1490,754,188,130,80,102,988,10667,S_Health
4746,229,2626,4480,607,768,0,0,418,511,2228,1154,3049,1174,1045,3877,2774,2067,265,132,146,541,2090,5441,Chrome
919,0,2587,6715,1496,1849,0,0,7274,958,1082,1283,1708,647,221,393,1710,1540,205,147,81,166,1417,8300,Email
9206,1735,1479,2197,175,460,0,0,3994,979,3396,4501,625,350,211,1196,2464,931,280,135,110,143,254,10935,Mensagem
1094,5079,1201,5546,25,35,0,0,390,1984,3949,353,339,427,610,4928,1450,574,301,189,149,143,483,9691,Galeria
0,0,6613,7786,0,0,0,0,598,320,158,73,64,94,480,12612,557,1901,773,377,186,114,499,9992,Musica
0,0,2806,10760,0,0,0,0,1581,401,195,106,72,84,600,10527,1578,1504,539,364,246,194,526,8615,Definicoes
2296,0,32,4962,978,6123,0,0,3228,253,1092,4429,2590,1401,727,671,1021,2723,601,424,209,154,790,8469,Galaxy_Store
0,0,2090,13150,0,0,0,0,8969,827,875,1992,1872,530,112,63,3,2739,1555,351,186,264,281,9861,S_Planner
0,0,2390,11017,0,0,0,0,8221,835,417,516,764,852,968,834,965,1676,709,298,150,248,194,9167,Relogio
69,903,1384,15157,93,82,0,0,10984,1173,436,348,1066,1792,1212,677,1539,3096,497,287,151,155,255,11708,Ferramentas
780,463,9273,6086,78,88,0,0,2930,1442,1458,1188,972,923,1331,6524,1517,2305,433,201,123,156,636,11397,S_Health
2913,1680,3483,4070,400,909,0,0,1528,1444,550,2372,1049,1408,1321,3783,799,3100,890,137,124,445,2327,5633,Chrome
0,0,2807,10353,520,0,0,0,4912,2079,1084,1004,1351,816,839,1595,295,2427,592,214,172,157,967,8856,Camara
0,0,1217,10231,0,0,0,0,1594,771,1208,3368,1710,553,1203,1041,92,1096,654,370,232,117,799,8088,Internet
4197,5690,687,5505,278,407,0,0,5079,3843,3683,1426,939,745,418,631,2650,1848,308,146,175,184,331,11122,Mensagem
394,4510,4651,3664,1,1,0,0,5062,919,550,359,329,453,658,4891,858,1026,267,224,167,179,563,9937,Galeria
9613,94,395,3783,388,575,0,0,1955,355,2013,5357,2950,724,471,1023,2852,1611,322,120,101,211,553,9078,Contactos
0,34,10803,3083,0,0,0,0,514,230,127,106,79,887,1360,10617,3860,689,127,104,129,381,2149,6481,Telefone
0,0,9079,3429,14,21,0,0,630,458,303,151,85,287,471,10158,177,1695,432,200,114,199,563,9163,S_Voice
0,10,10308,1880,0,0,0,0,129,254,281,216,305,552,684,9777,1446,1215,196,119,125,245,1080,7772,Calculadora
0,0,0,2592,12283,0,0,0,1286,168,3929,4564,918,1002,1227,1781,1404,1097,400,314,211,193,559,10697,Video
0,0,1606,13428,216,0,0,0,10218,758,791,1318,1325,466,332,42,85,2102,1666,246,118,115,270,10648,Radio
566,0,912,11087,626,2019,0,0,7882,811,1353,1848,818,1076,1046,376,298,3435,995,238,106,224,1421,8493,Email
0,0,6230,11592,0,0,0,0,7578,995,534,400,665,1707,1396,4547,1054,2915,854,378,222,190,683,11526,Gestor_Inteligente
0,0,6925,8188,0,0,0,0,7639,1591,1635,2505,1068,408,161,106,0,707,3295,517,227,358,315,9694,S_Planner
0,19,10381,3760,0,0,0,0,18,395,604,346,250,898,1317,10332,3347,1159,594,197,187,644,4562,3470,Telefone
9106,8,1161,3699,343,567,0,0,1914,455,1160,5670,2896,1254,618,917,3928,978,257,141,132,301,1418,7729,Contactos
0,0,3127,8609,468,0,0,0,2096,2640,2724,733,462,686,957,1906,368,1306,557,195,152,224,1110,8292,Camara
0,0,8438,5574,0,0,0,0,930,7502,710,699,650,804,1302,1415,1143,2129,650,298,175,247,341,9029,Relogio
77,893,6899,9883,131,187,0,0,9472,1919,1040,1670,1272,1122,1089,486,1294,3088,1137,364,265,204,312,11406,Ferramentas
255,0,4316,8496,991,1814,0,0,6089,2001,1376,2243,1026,1649,963,525,296,3358,1824,239,116,307,1512,8220,Email
3468,1177,2913,3967,581,998,0,0,354,2141,1761,2455,1858,746,531,3258,1198,3119,327,121,186,578,2278,5297,Chrome
1123,258,8898,4488,48,60,0,0,1039,1012,1773,992,1573,557,573,7356,1437,1439,276,134,109,142,937,10401,S_Health
6870,2702,2370,2263,166,261,0,0,3998,1030,6546,837,680,514,265,762,2505,519,176,116,193,314,603,10206,Mensagem
306,5213,1877,5909,5,0,0,0,379,4975,816,323,324,460,708,5325,1667,658,324,207,192,198,543,9521,Galeria
0,0,6822,9178,0,0,0,0,9166,1233,671,1931,638,777,1193,391,590,2011,2102,267,124,183,360,10363,Radio
0,0,2210,8814,0,0,0,0,366,271,209,117,131,152,281,9497,32,448,241,118,86,85,415,9599,Musica
0,0,1461,10194,0,0,0,0,514,1149,529,1210,3370,2901,1196,786,0,1526,784,329,155,163,745,7953,Internet
0,0,7683,5655,0,0,0,0,167,304,346,374,379,663,772,10333,410,2297,643,200,80,166,595,8947,S_Voice
0,0,10565,2427,0,0,0,0,0,103,169,474,991,956,933,9366,440,2665,754,95,112,279,3050,5597,Calculadora
0,0,0,3040,12832,0,0,0,1131,155,494,3527,4307,2540,1780,1938,1790,1872,555,263,173,201,807,10211,Video
0,0,10081,7729,0,0,0,0,2813,4854,873,599,1254,1969,891,4557,60,3599,1374,329,193,208,828,11219,Gestor_Inteligente
0,0,2042,10378,0,0,0,0,959,743,255,132,63,70,561,9637,1100,1068,430,353,193,169,532,8575,Definicoes
1793,0,0,5241,1390,6084,0,0,3076,385,1078,3980,3760,1448,503,278,183,2887,1463,441,195,157,966,8216,Galaxy_Store
342,1067,7270,7811,191,203,0,0,10015,1436,691,190,361,1528,1402,1261,1432,2791,279,148,56,156,325,11697,Ferramentas
0,32,9498,3574,0,0,0,0,0,474,279,316,410,546,811,10268,3339,1070,344,52,49,411,5248,2591,Telefone
8553,15,1280,3266,275,405,0,0,1679,385,1314,4882,2550,942,812,1230,4007,583,193,63,29,301,3700,4918,Contactos
103,5256,1406,7134,6,3,0,0,225,5087,451,340,294,587,1183,5741,2376,1088,372,241,160,154,391,9126,Galeria
6029,3159,2334,3643,184,276,0,0,3757,2340,5667,1261,987,467,188,958,4448,360,165,102,51,85,383,10031,Mensagem
0,0,1355,12905,0,0,0,0,623,1071,113,409,3749,3851,2724,1720,309,3875,755,559,200,155,732,7675,Internet
0,0,3131,9799,526,0,0,0,1783,2740,1884,1316,557,659,1278,3239,610,2571,576,236,84,295,1314,7770,Camara
0,0,1229,13171,0,0,0,0,447,240,295,349,312,621,1120,11016,688,2330,622,492,234,91,365,9578,Musica
0,7,10016,1533,0,0,0,0,0,163,279,247,209,701,873,9084,500,1867,125,45,41,294,3279,5405,Calculadora
0,0,0,4437,11435,0,0,0,1050,58,187,4304,5230,1935,1190,1918,1385,2202,870,406,204,187,629,9989,Video
3004,1534,2712,4650,412,683,0,0,389,2068,619,1054,1944,1171,1624,4126,3621,878,142,69,138,591,2171,5385,Chrome
908,352,8543,4540,27,26,0,0,1229,1125,1567,1054,620,330,872,7599,1439,921,355,152,55,111,992,10371,S_Health
0,0,5827,10173,256,0,0,0,9835,840,249,314,1187,792,1777,1262,329,3911,618,180,83,251,466,10418,Radio
499,0,4735,6588,657,2146,0,0,5857,2142,426,992,1058,783,1812,1555,547,3058,537,153,55,364,1322,8589,Email
0,0,6482,8513,5,0,0,0,9090,992,827,1669,887,554,346,635,4,1252,2434,325,183,406,144,10252,S_Planner
1943,0,5,4694,1037,6181,0,0,3195,238,1163,5579,2432,771,313,169,1,1247,2193,397,116,149,742,9015,Galaxy_Store
0,0,9125,4861,26,0,0,0,2717,6565,323,279,463,797,1111,1757,1140,2088,498,215,211,172,127,9561,Relogio
0,0,7998,4872,0,0,0,0,213,282,423,306,248,623,1063,9712,55,1696,1047,233,105,237,537,8960,S_Voice
0,0,1745,11235,0,0,0,0,1274,560,186,81,102,280,1017,9480,645,1583,559,469,240,228,429,8827,Definicoes
0,0,11430,6120,0,0,0,0,4376,4866,519,640,1157,1301,567,4124,0,1791,1639,559,586,174,716,12085,Gestor_Inteligente
0,0,10757,6932,0,0,0,0,4980,3921,378,423,1338,1654,599,4396,258,2398,1659,261,109,127,691,12186,Gestor_Inteligente
2087,0,45,5650,1154,6192,0,0,3216,541,2295,5853,2077,757,281,108,0,1726,2884,444,105,141,698,9130,Galaxy_Store
983,392,8861,5166,39,59,0,0,1310,1038,1642,1025,645,391,1039,8410,2111,1274,309,163,59,108,958,10518,S_Health
3,0,3480,10551,472,2,0,0,2148,2447,1794,872,659,1263,2032,3293,370,3549,792,208,100,272,1300,7917,Camara
0,0,1376,10720,0,0,0,0,803,937,131,500,3743,2767,1555,1660,128,1942,630,564,195,141,744,7752,Internet
5812,3658,1764,3943,114,209,0,0,3857,2592,5577,1215,645,557,174,883,4095,411,177,89,78,96,298,10256,Mensagem
0,0,0,4449,11553,0,0,0,1068,78,374,4228,5122,1687,1377,2068,1600,2101,739,441,190,191,653,10087,Video
0,0,1575,11075,0,0,0,0,1409,453,184,76,74,127,935,9392,365,1454,559,493,232,214,442,8891,Definicoes
64,5418,1962,5866,9,1,0,0,537,5050,470,234,250,643,976,5160,1883,934,337,188,167,145,411,9255,Galeria
8694,35,1272,2176,253,335,0,0,1696,390,1382,5027,2230,663,470,907,2705,726,178,73,41,275,2248,6519,Contactos
0,0,8516,4592,0,0,0,0,280,306,404,176,148,550,972,10272,9,1747,1158,266,117,193,573,9045,S_Voice
0,0,10269,2274,0,0,0,0,5,166,274,227,434,954,1078,9405,366,2910,127,45,47,257,2456,6335,Calculadora
0,0,6026,8729,1,0,0,0,9289,885,910,1070,1019,713,364,506,0,1673,1664,366,203,399,155,10296,S_Planner
0,0,8844,6750,15,0,0,0,4374,5019,328,289,480,1154,1985,1980,1780,2817,613,281,188,169,124,9637,Relogio
0,0,4674,11618,348,0,0,0,10111,653,226,541,776,1573,1690,1070,431,4121,645,157,90,237,409,10550,Radio
517,0,4196,7255,499,2289,0,0,7174,914,403,1122,963,895,1821,1464,430,3211,564,132,58,318,1335,8708,Email
152,1199,5548,10468,268,285,0,0,10678,859,811,307,370,2188,1685,1022,1918,3245,300,132,52,173,312,11788,Ferramentas
0,43,9693,4514,0,0,0,0,0,535,243,232,171,439,1003,11627,4801,662,340,51,40,368,5059,2929,Telefone
2877,1661,2735,4572,503,648,0,0,437,2082,561,1303,3276,1085,509,3743,2103,2318,155,71,116,488,2274,5471,Chrome
0,0,2072,11498,0,0,0,0,468,255,246,566,416,507,780,10332,115,1732,811,557,238,69,392,9656,Musica
2965,1637,2766,4504,377,627,0,0,388,2124,576,1448,2758,1223,617,3742,2326,1946,142,80,109,500,2232,5541,Chrome
0,0,10263,2281,0,0,0,0,3,169,272,242,367,860,1138,9493,316,2749,316,42,51,230,2527,6313,Calculadora
0,0,4984,11261,265,0,0,0,9869,697,316,431,1076,1506,1711,904,1,4310,911,198,66,281,359,10384,Radio
473,0,4419,6601,579,2188,0,0,6710,1231,402,1065,895,593,2076,1288,165,2919,785,156,57,324,1266,8588,Email
0,0,2593,11092,0,0,0,0,484,259,414,661,403,344,688,10432,54,1704,764,577,177,99,381,9929,Musica
5,1,3376,9886,513,5,0,0,2374,2534,1652,1052,792,1143,1385,2854,498,2562,718,189,93,256,1365,8105,Camara
0,0,1359,10413,0,0,0,0,800,964,161,513,4185,3257,939,953,1,1688,599,521,170,112,799,7882,Internet
0,0,10420,5455,0,0,0,0,4906,3906,455,599,791,686,374,4158,0,958,1535,613,253,139,672,11705,Gestor_Inteligente
0,23,10127,2390,0,0,0,0,0,538,226,183,179,272,692,10450,2799,608,290,61,50,382,5154,3196,Telefone
5980,3764,1796,3760,180,258,0,0,4012,2558,5841,890,835,438,296,868,3698,462,206,89,79,103,286,10815,Mensagem
95,5605,2204,6858,0,0,0,0,545,5113,393,419,466,855,1428,5543,2377,1244,376,289,172,155,423,9726,Galeria
9041,30,1268,3105,322,512,0,0,1824,449,1502,5105,2659,938,878,923,3639,839,190,86,60,262,1835,7367,Contactos
972,387,8895,4982,65,71,0,0,1319,1101,1579,1086,600,373,850,8464,1891,1266,354,162,56,109,961,10573,S_Health
0,0,8455,4085,0,0,0,0,277,301,406,205,100,501,802,9948,0,1008,1307,237,141,194,565,9088,S_Voice
0,0,0,2653,12472,0,0,0,1108,192,323,4342,5354,1443,594,1769,729,1555,962,475,179,207,622,10396,Video
0,0,1649,11005,0,0,0,0,1379,447,182,84,61,167,914,9420,307,1651,577,500,230,217,423,8749,Definicoes
278,1203,5627,10817,225,210,0,0,10427,974,713,305,583,2608,1750,1000,1322,4477,339,110,48,159,314,11591,Ferramentas
0,0,8748,5834,10,0,0,0,3374,5649,314,289,467,1069,1774,1656,1218,2783,587,277,166,171,113,9277,Relogio
0,0,5683,8713,0,0,0,0,8907,911,622,1465,746,654,392,699,0,1201,2147,412,162,374,161,9939,S_Planner
1925,0,54,5220,905,5882,0,0,3102,320,1504,5952,2013,686,259,150,0,2188,1768,345,100,159,653,8773,Galaxy_Store
0,1,9645,1904,0,0,0,0,350,292,197,93,202,820,829,8767,587,1983,243,53,51,304,4094,4235,Telefone
1751,0,39,5139,1225,5888,0,0,2928,117,460,3775,4654,1121,330,657,60,3390,1170,243,85,136,669,8289,Galaxy_Store
0,0,10121,5879,0,0,0,0,3671,4645,511,232,296,1373,1142,4130,147,2181,1166,268,95,143,719,11281,Gestor_Inteligente
0,0,1533,10558,0,0,0,0,1287,476,187,61,50,102,823,9105,162,1684,495,416,232,243,416,8443,Definicoes
853,333,8637,5069,605,128,0,0,1409,1483,1305,1644,808,501,999,7476,715,2217,1078,254,79,100,898,10284,S_Health
0,0,2586,10936,512,2,0,0,3025,2187,1788,554,1126,1539,1838,1979,3,2195,1876,265,137,272,1182,8106,Camara
0,0,3395,11125,0,0,0,0,492,240,154,56,64,496,1535,11483,27,2029,1102,895,250,105,372,9740,Musica
2148,1564,2786,4594,604,847,0,0,853,1997,587,2226,1224,954,1070,3632,351,2573,614,446,268,476,2256,5559,Chrome
0,0,1033,10523,0,0,0,0,1119,677,175,1679,3877,2271,754,1004,0,795,1062,756,226,149,772,7796,Internet
202,1116,6154,10336,118,263,0,0,10207,1231,176,362,1205,1730,1854,1424,403,4761,1217,127,55,163,314,11149,Ferramentas
0,0,8284,4860,0,0,0,0,211,291,414,275,310,268,722,10653,65,1805,1106,419,115,233,539,8862,S_Voice
0,0,8514,4813,7,0,0,0,1839,6835,367,397,599,978,1047,1272,471,2174,969,263,279,226,107,8845,Relogio
0,0,0,4074,11293,0,0,0,1066,70,260,4103,4747,1313,1632,2176,1265,1911,570,412,212,265,570,10162,Video
0,0,10006,3102,0,0,0,0,23,156,315,356,1168,627,1144,9319,264,2675,1204,51,46,276,2368,6224,Calculadora
0,0,6548,5875,7,0,0,0,8341,903,347,1222,736,290,211,380,0,73,1938,265,172,418,147,9417,S_Planner
